"state","county","fips_code","geographic_coordinates","days_with_maximum_temperature_above_35_c","days_with_maximum_temperature_above_40c","maximum_of_maximum_temperatures","drought_-_annualized_frequency","wildfire_-_annualized_frequency"
"CA","Los Angeles","6037431002","+34.1447913,-117.9843329","0.896569660798861","0.92195162041476","0.158526569387029","0.946438348664038","0.535055300043802"
"CA","Los Angeles","6037431100","+34.1360755,-117.9971918","0.887343608837299","0.906966550694463","0.145974210857722","0.946438348664038","0.40466217696014"
"CA","Los Angeles","6037431200","+34.1233883,-117.9954710","0.889848605141402","0.915664465934307","0.148917239302434","0.946438348664038","0.29961946999562"
"CA","Los Angeles","6037431300","+34.1251612,-118.0066851","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.160479632063075"
"CA","Los Angeles","6037431400","+34.1116113,-118.0106391","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.251286684187473"
"CA","Los Angeles","6037431501","+34.0981939,-118.0327899","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037431502","+34.1024524,-118.0204000","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.622741458607096"
"CA","Los Angeles","6037431600","+34.1100947,-118.0426347","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037431700","+34.1213014,-118.0421452","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.429492444152431"
"CA","Los Angeles","6037431800","+34.1196211,-118.0611057","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037431900","+34.1103131,-118.0600630","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037432000","+34.1023093,-118.0547526","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037432101","+34.0958571,-118.0429074","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432102","+34.0927124,-118.0587854","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037432201","+34.0871355,-118.0827115","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037432202","+34.0859512,-118.0708948","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037432300","+34.0866395,-118.0460653","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432401","+34.0905474,-118.0220588","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.626067674113009"
"CA","Los Angeles","6037432402","+34.0848582,-118.0271968","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432500","+34.0966686,-118.0058397","0.875106085909054","0.884817686217571","0.133955703999781","0.946438348664038","0.183201927288655"
"CA","Los Angeles","6037432601","+34.0820032,-118.0143396","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432602","+34.0814708,-118.0052966","0.87280641717086","0.875188340684327","0.132956443179018","0.946438348664038","0"
"CA","Los Angeles","6037432700","+34.0755467,-118.0339351","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432801","+34.0769216,-118.0467069","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432802","+34.0788602,-118.0533005","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432901","+34.0766629,-118.0708582","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037432902","+34.0786952,-118.0599559","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433101","+34.0686907,-118.0605567","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433102","+34.0649651,-118.0584597","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433200","+34.0678011,-118.0367895","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433302","+34.0629878,-118.0143495","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.628353591765221"
"CA","Los Angeles","6037433304","+34.0708986,-118.0198960","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.222705869469996"
"CA","Los Angeles","6037433305","+34.0703231,-118.0127105","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.414654511607534"
"CA","Los Angeles","6037433306","+34.0715068,-118.0077568","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.211166776171704"
"CA","Los Angeles","6037433307","+34.0685045,-118.0061894","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.636169513797635"
"CA","Los Angeles","6037433401","+34.0596017,-118.0426123","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433402","+34.0595281,-118.0346511","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433403","+34.0627564,-118.0270375","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433501","+34.0572554,-118.0651222","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.467915024091108"
"CA","Los Angeles","6037433503","+34.0549360,-118.0487816","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433504","+34.0585512,-118.0551094","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.362174222514236"
"CA","Los Angeles","6037433601","+34.0670912,-118.0761336","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433602","+34.0592472,-118.0747627","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.667227879982479"
"CA","Los Angeles","6037433700","+34.0468938,-118.0588991","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.790804314498467"
"CA","Los Angeles","6037433801","+34.0494754,-118.0364142","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433802","+34.0344665,-118.0601170","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.881378668418747"
"CA","Los Angeles","6037433901","+34.0587041,-118.0200912","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037433902","+34.0525708,-118.0268687","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037434001","+34.0520775,-118.0141173","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.521216600963644"
"CA","Los Angeles","6037434003","+34.0464413,-118.0226938","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.438964629872974"
"CA","Los Angeles","6037434004","+34.0402202,-118.0321896","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.715245838808585"
"CA","Los Angeles","6037460000","+34.1729248,-118.0858736","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.988050262812089"
"CA","Los Angeles","6037460100","+34.1920485,-118.1161844","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.984217586508979"
"CA","Los Angeles","6037460200","+34.2022911,-118.1374464","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.978975032851511"
"CA","Los Angeles","6037460301","+34.2084457,-118.1543957","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.992430464301358"
"CA","Los Angeles","6037460302","+34.1943756,-118.1576938","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.717873959702146"
"CA","Los Angeles","6037460401","+34.2171550,-118.1794145","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.987078405606658"
"CA","Los Angeles","6037460501","+34.2181704,-118.1926568","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.976880749014455"
"CA","Los Angeles","6037460502","+34.2062405,-118.1950103","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.66167049934297"
"CA","Los Angeles","6037460600","+34.2263088,-118.2182170","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.981219886114761"
"CA","Los Angeles","6037460700","+34.1933667,-118.1988193","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.93591217696014"
"CA","Los Angeles","6037460800","+34.1648035,-118.1823685","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.935474156811213"
"CA","Los Angeles","6037460900","+34.1761857,-118.1602397","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.718941633815156"
"CA","Los Angeles","6037461000","+34.1870169,-118.1608413","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.292227879982479"
"CA","Los Angeles","6037461100","+34.1851953,-118.1397371","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.611681449846693"
"CA","Los Angeles","6037461200","+34.1809681,-118.1154324","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.694097678493211"
"CA","Los Angeles","6037461300","+34.1740052,-118.1117330","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.388729194042926"
"CA","Los Angeles","6037461400","+34.1723185,-118.1246769","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037461501","+34.1741653,-118.1372076","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037461502","+34.1752067,-118.1462036","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.416570849759089"
"CA","Los Angeles","6037461600","+34.1634652,-118.1559426","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.512237187910644"
"CA","Los Angeles","6037461700","+34.1583127,-118.1655566","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.7821123521682"
"CA","Los Angeles","6037461901","+34.1544547,-118.1488613","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037461902","+34.1487579,-118.1481178","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037462001","+34.1633689,-118.1438322","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.316715943933421"
"CA","Los Angeles","6037462002","+34.1633406,-118.1483611","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.379818221638195"
"CA","Los Angeles","6037462100","+34.1634006,-118.1369963","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.302603482260184"
"CA","Los Angeles","6037462201","+34.1548928,-118.1369525","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037462202","+34.1489289,-118.1369288","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037462301","+34.1549547,-118.1270027","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.558420937363119"
"CA","Los Angeles","6037462302","+34.1490435,-118.1268012","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.546594393342094"
"CA","Los Angeles","6037462400","+34.1651965,-118.1262387","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.323354686815594"
"CA","Los Angeles","6037462500","+34.1655638,-118.1005901","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.231000876040298"
"CA","Los Angeles","6037462600","+34.1609655,-118.1135074","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037462700","+34.1519261,-118.1144868","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.300906154183092"
"CA","Los Angeles","6037462800","+34.1522193,-118.1012712","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037462900","+34.1537400,-118.0900164","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.27199682435392"
"CA","Los Angeles","6037463000","+34.1552247,-118.0751792","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.311925098554534"
"CA","Los Angeles","6037463101","+34.1401862,-118.0699478","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.519245510293474"
"CA","Los Angeles","6037463102","+34.1368435,-118.0800613","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.459661081909768"
"CA","Los Angeles","6037463200","+34.1403972,-118.0894888","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.578022339027595"
"CA","Los Angeles","6037463300","+34.1392184,-118.1025170","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037463400","+34.1413741,-118.1123757","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.561528142794569"
"CA","Los Angeles","6037463500","+34.1384503,-118.1269528","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.694289312308366"
"CA","Los Angeles","6037463601","+34.1408642,-118.1368375","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037463602","+34.1408046,-118.1458929","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037463700","+34.1398560,-118.1562323","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.670827858081472"
"CA","Los Angeles","6037463800","+34.1341118,-118.1745514","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.791242334647394"
"CA","Los Angeles","6037463900","+34.1292208,-118.1565380","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.741663929040736"
"CA","Los Angeles","6037464000","+34.1270552,-118.1383771","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.747412943495401"
"CA","Los Angeles","6037464100","+34.1202462,-118.1222337","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.753627354358301"
"CA","Los Angeles","6037464200","+34.1273015,-118.0983767","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.47482752956636"
"CA","Los Angeles","6037480002","+34.1203670,-118.0861118","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.412847678493211"
"CA","Los Angeles","6037480011","+34.1261899,-118.0762455","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.336591108190977"
"CA","Los Angeles","6037480012","+34.1180317,-118.0740581","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.187814826982041"
"CA","Los Angeles","6037480101","+34.1092057,-118.0734404","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.182531208935611"
"CA","Los Angeles","6037480102","+34.1081896,-118.0849636","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.256378668418747"
"CA","Los Angeles","6037480201","+34.1081475,-118.1107586","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.291789859833552"
"CA","Los Angeles","6037480202","+34.1089102,-118.0972871","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.682763907139728"
"CA","Los Angeles","6037480302","+34.1012449,-118.1218022","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.408412724485326"
"CA","Los Angeles","6037480303","+34.0951421,-118.1377177","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480304","+34.0961677,-118.1316021","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480400","+34.1039997,-118.1321698","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.299085632939115"
"CA","Los Angeles","6037480500","+34.1082410,-118.1449225","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.623918637757337"
"CA","Los Angeles","6037480600","+34.1193401,-118.1551292","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.547593626806833"
"CA","Los Angeles","6037480702","+34.1049373,-118.1699079","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.781304752518616"
"CA","Los Angeles","6037480703","+34.1100789,-118.1627758","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.673538107752957"
"CA","Los Angeles","6037480704","+34.1057393,-118.1537015","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480802","+34.0820627,-118.1526495","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480803","+34.0909207,-118.1536066","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480804","+34.0957202,-118.1472414","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.562376806833114"
"CA","Los Angeles","6037480901","+34.0869807,-118.1401610","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480902","+34.0802793,-118.1390208","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037480903","+34.0736606,-118.1393490","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481001","+34.0876622,-118.1302887","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.575106767411301"
"CA","Los Angeles","6037481002","+34.0951879,-118.1189741","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.472172032413491"
"CA","Los Angeles","6037481101","+34.0991570,-118.1069461","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.419376916338152"
"CA","Los Angeles","6037481102","+34.0998401,-118.0944617","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481103","+34.0934580,-118.0983354","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.171334318878668"
"CA","Los Angeles","6037481201","+34.0976177,-118.0710962","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481202","+34.0980685,-118.0815165","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.305190538764783"
"CA","Los Angeles","6037481300","+34.0762772,-118.0825326","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.364692838370565"
"CA","Los Angeles","6037481401","+34.0831934,-118.1039746","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481402","+34.0830571,-118.0929535","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481500","+34.0822256,-118.1127509","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.72568988173456"
"CA","Los Angeles","6037481603","+34.0841555,-118.1201868","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481604","+34.0832452,-118.1260625","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.311432325886991"
"CA","Los Angeles","6037481605","+34.0719031,-118.1255878","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481606","+34.0764499,-118.1259850","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481711","+34.0661708,-118.1198426","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481712","+34.0663876,-118.1119018","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481713","+34.0679641,-118.1291575","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481714","+34.0643236,-118.1283526","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481800","+34.0638563,-118.1411350","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481901","+34.0710196,-118.1550450","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037481902","+34.0661164,-118.1501366","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482001","+34.0529634,-118.1585861","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.665804314498467"
"CA","Los Angeles","6037482002","+34.0488369,-118.1482676","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.383924660534385"
"CA","Los Angeles","6037482101","+34.0587488,-118.1353858","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.337439772229523"
"CA","Los Angeles","6037482102","+34.0506590,-118.1328703","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482201","+34.0590071,-118.1219962","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482202","+34.0589573,-118.1124273","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482301","+34.0741046,-118.0990697","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482303","+34.0691098,-118.0987440","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482304","+34.0644299,-118.0988908","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482401","+34.0674668,-118.0863199","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.521380858519492"
"CA","Los Angeles","6037482402","+34.0489168,-118.0800883","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.78370017520806"
"CA","Los Angeles","6037482502","+34.0589818,-118.1037641","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.470871660096364"
"CA","Los Angeles","6037482503","+34.0586251,-118.0948587","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482521","+34.0502444,-118.1001251","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.553082566798073"
"CA","Los Angeles","6037482522","+34.0409050,-118.0939478","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.773529894875164"
"CA","Los Angeles","6037482600","+34.0509646,-118.1143942","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.658399036355672"
"CA","Los Angeles","6037482701","+34.0376220,-118.1397485","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.384951270258432"
"CA","Los Angeles","6037482702","+34.0414853,-118.1338308","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0"
"CA","Los Angeles","6037482800","+34.0369447,-118.1149064","0.85399841213349","0.855888557104896","0.11377884852301","0.968106657906264","0.751177179150241"
"CA","Los Angeles","6037500100","+33.9575548,-117.9450190","0.703151093711501","0.819179245541463","0.0063788430476086","0.946438348664038","0.945795006570302"
"CA","Los Angeles","6037500201","+33.9569184,-117.9753443","0.703151093711501","0.819179245541463","0.0063788430476086","0.946438348664038","0.915790626368813"
"CA","Los Angeles","6037500202","+33.9613945,-117.9940889","0.652695266515181","0.785771032517875","0.019396610726312","0.946438348664038","0.89713370565046"
"CA","Los Angeles","6037500300","+34.0142722,-118.0395040","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.936158563293912"
"CA","Los Angeles","6037500402","+34.0036044,-118.0763967","0.810523722178115","0.840465167246528","0.0940263366824541","0.946438348664038","0.209127244853263"
"CA","Los Angeles","6037500403","+34.0117536,-118.0662039","0.848796780463766","0.849026107443224","0.111588687819969","0.946438348664038","0.63246003066141"
"CA","Los Angeles","6037500404","+34.0139543,-118.0739965","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.312527376259308"
"CA","Los Angeles","6037500500","+34.0150450,-118.0838653","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0.484641918528252"
"CA","Los Angeles","6037500600","+34.0074428,-118.0886270","0.85399841213349","0.855888557104896","0.11377884852301","0.946438348664038","0"
"CA","Los Angeles","6037500700","+34.0000986,-118.0983071","0.564664494757303","0.756047448154946","0.0348509321871492","0.946438348664038","0.196712111257118"
"CA","Los Angeles","6037500800","+33.9831987,-118.0861015","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.628271462987297"
"CA","Los Angeles","6037500900","+33.9934787,-118.0803987","0.499342951789088","0.71683149330192","0.0312371670271306","0.946438348664038","0.209578953131844"
"CA","Los Angeles","6037501001","+33.9903098,-118.0706273","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.166105453350854"
"CA","Los Angeles","6037501002","+33.9822771,-118.0620458","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501200","+33.9988447,-118.0628298","0.66542557560161","0.774730844040216","0.0639390040244203","0.946438348664038","0.402704774419623"
"CA","Los Angeles","6037501300","+33.9909544,-118.0536684","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501400","+33.9819778,-118.0474017","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501501","+34.0017622,-118.0208427","0.661661236893257","0.774497986466866","0.0638842500068443","0.946438348664038","0.972760621988611"
"CA","Los Angeles","6037501503","+33.9861018,-118.0364753","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501504","+33.9792515,-118.0369951","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501600","+33.9760214,-118.0085550","0.531866838229255","0.751390296687943","0.0199030853888904","0.946438348664038","0.967477003942181"
"CA","Los Angeles","6037501700","+33.9618209,-118.0198835","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501802","+33.9679116,-118.0292523","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501803","+33.9717393,-118.0408524","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501804","+33.9698819,-118.0349208","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037501900","+33.9558907,-118.0274643","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.228632829610162"
"CA","Los Angeles","6037502003","+33.9631768,-118.0393767","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502004","+33.9609046,-118.0477889","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502005","+33.9516825,-118.0342818","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.410931340341656"
"CA","Los Angeles","6037502100","+33.9726429,-118.0522351","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502200","+33.9775294,-118.0729448","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.390577091546211"
"CA","Los Angeles","6037502301","+33.9680887,-118.0787046","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.377737625930793"
"CA","Los Angeles","6037502302","+33.9660089,-118.0683122","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502401","+33.9763750,-118.0968738","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502402","+33.9737097,-118.0905791","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502500","+33.9759777,-118.1106254","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0"
"CA","Los Angeles","6037502601","+33.9594036,-118.0944003","0.48562707038629","0.70512012711284","0.0200673474416185","0.946438348664038","0.356151445466491"
